Date,Location,MinTemp,MaxTemp,WindDirection,RainToday,RainTomorrow,,,
25-01-2023,Andhra Pradesh,15.8,33.3,WNW,No,No,,,
26-01-2023,Andhra Pradesh,18.8,33.5,SE,No,No,,,
27-01-2023,Andhra Pradesh,18.3,33.4,S,No,No,,,
28-01-2023,Andhra Pradesh,19.4,32.5,SSE,No,No,,,
29-01-2023,Andhra Pradesh,14.7,28.3,SE,No,No,,,
30-01-2023,Andhra Pradesh,18.3,36.1,WSW,No,No,,,
31-01-2023,Andhra Pradesh,21,31.4,SSE,No,No,,,
01-02-2023,Andhra Pradesh,15.5,31.9,SE,No,No,,,
02-02-2023,Andhra Pradesh,18.7,33.9,ENE,No,Yes,,,
03-02-2023,Andhra Pradesh,21.5,34.3,NNE,Yes,No,,,
04-02-2023,Andhra Pradesh,21.9,29.6,SW,No,No,,,
05-02-2023,Andhra Pradesh,15.4,24.4,SSE,No,No,,,
06-02-2023,Andhra Pradesh,13.6,28.4,W,No,No,,,
07-02-2023,Andhra Pradesh,15.5,35,SW,No,No,,,
08-02-2023,Andhra Pradesh,24,38.1,SE,No,No,,,
09-02-2023,Andhra Pradesh,26.8,39,ESE,No,No,,,
10-02-2023,Andhra Pradesh,26,38.6,ESE,No,No,,,
11-02-2023,Andhra Pradesh,23.4,29,SE,No,Yes,,,
12-02-2023,Andhra Pradesh,17.2,28.8,SW,Yes,No,,,
13-02-2023,Andhra Pradesh,17.3,31,WSW,No,No,,,
14-02-2023,Andhra Pradesh,19.2,29.4,SSE,No,No,,,
15-02-2023,Andhra Pradesh,18.2,26.1,SSE,No,No,,,
16-02-2023,Andhra Pradesh,17.4,32.4,SW,No,No,,,
17-02-2023,Andhra Pradesh,20.3,31.8,SE,No,No,,,
18-02-2023,Andhra Pradesh,19.5,32.8,ESE,No,No,,,
19-02-2023,Andhra Pradesh,18.5,36.6,SW,No,No,,,
20-02-2023,Andhra Pradesh,23.1,36.5,NW,No,No,,,
21-02-2023,Andhra Pradesh,20.4,26.2,SW,No,No,,,
22-02-2023,Andhra Pradesh,18.1,25.3,SW,No,No,,,
23-02-2023,Andhra Pradesh,14.8,27.2,ESE,No,No,,,
24-02-2023,Andhra Pradesh,14.9,30.7,SE,No,No,,,
25-02-2023,Andhra Pradesh,19.6,32.3,ESE,No,No,,,
26-02-2023,Andhra Pradesh,18.6,36.2,SW,No,No,,,
27-02-2023,Andhra Pradesh,18.5,29.4,SE,No,No,,,
28-02-2023,Andhra Pradesh,15.1,23.5,SE,No,No,,,
01-03-2023,Andhra Pradesh,13.6,22.7,ESE,No,No,,,
02-03-2023,Andhra Pradesh,13.1,27.5,SE,No,No,,,
03-03-2023,Andhra Pradesh,16.1,30.3,ENE,No,No,,,
04-03-2023,Andhra Pradesh,18.7,34,NNE,No,No,,,
05-03-2023,Andhra Pradesh,18,26,WNW,No,Yes,,,
06-03-2023,Andhra Pradesh,16.3,24.5,NW,Yes,Yes,,,
07-03-2023,Andhra Pradesh,13.8,23.9,E,Yes,No,,,
08-03-2023,Andhra Pradesh,16.4,21.1,W,No,Yes,,,
09-03-2023,Andhra Pradesh,14.3,22,SW,Yes,No,,,
10-03-2023,Andhra Pradesh,13.8,19.8,SE,No,No,,,
11-03-2023,Andhra Pradesh,11.9,23,ESE,No,No,,,
12-03-2023,Andhra Pradesh,14.2,28.8,SE,No,No,,,
13-03-2023,Andhra Pradesh,20.2,31.8,E,No,No,,,
14-03-2023,Andhra Pradesh,22.4,28.9,NE,No,No,,,
15-03-2023,Andhra Pradesh,17.1,32.1,NNW,No,No,,,
16-03-2023,Andhra Pradesh,16.5,34.9,NW,No,No,,,
17-03-2023,Andhra Pradesh,20.6,36,NW,No,No,,,
18-03-2023,Andhra Pradesh,22.6,35.6,WNW,No,Yes,,,
19-03-2023,Andhra Pradesh,19,26.9,WSW,Yes,No,,,
20-03-2023,Andhra Pradesh,16,28.5,WSW,No,No,,,
21-03-2023,Andhra Pradesh,17.6,29.5,WSW,No,No,,,
22-03-2023,Andhra Pradesh,12.8,23.9,WSW,No,No,,,
23-03-2023,Andhra Pradesh,10.4,24.9,WSW,No,No,,,
24-03-2023,Andhra Pradesh,11.5,29.2,WSW,No,No,,,
25-03-2023,Andhra Pradesh,14.1,33.7,N,No,No,,,
26-03-2023,Andhra Pradesh,14.8,33.3,WSW,No,No,,,
27-03-2023,Andhra Pradesh,19.8,29.1,ENE,No,No,,,
28-03-2023,Andhra Pradesh,21,22.6,SW,No,Yes,,,
29-03-2023,Andhra Pradesh,18.1,24.2,WSW,Yes,No,,,
30-03-2023,Andhra Pradesh,13.5,24.2,ESE,No,No,,,
31-03-2023,Andhra Pradesh,13.2,27,WSW,No,No,,,
01-04-2023,Andhra Pradesh,14.1,29,SE,No,No,,,
02-04-2023,Andhra Pradesh,16.1,26.7,ESE,No,No,,,
03-04-2023,Andhra Pradesh,14.7,25,ESE,No,No,,,
04-04-2023,Andhra Pradesh,15.2,28.4,SW,No,No,,,
05-04-2023,Andhra Pradesh,19.4,32.2,N,No,Yes,,,
06-04-2023,Andhra Pradesh,17.7,24.2,NE,Yes,No,,,
07-04-2023,Andhra Pradesh,16.9,22.2,WNW,No,No,,,
08-04-2023,Andhra Pradesh,16.9,24.5,E,No,Yes,,,
09-04-2023,Andhra Pradesh,17.6,22.9,ENE,Yes,No,,,
10-04-2023,Andhra Pradesh,15.3,22.7,WSW,No,No,,,
11-04-2023,Andhra Pradesh,15.1,19.4,WSW,No,No,,,
12-04-2023,Andhra Pradesh,7.4,19.9,WSW,No,No,,,
13-04-2023,Andhra Pradesh,8.4,19.9,W,No,No,,,
14-04-2023,Andhra Pradesh,9.6,21.8,SSW,No,No,,,
15-04-2023,Andhra Pradesh,9.7,22.9,E,No,No,,,
16-04-2023,Andhra Pradesh,10.9,25,NW,No,No,,,
17-04-2023,Andhra Pradesh,14,28.5,NNE,No,No,,,
18-04-2023,Andhra Pradesh,17.2,27.3,NNW,No,No,,,
19-04-2023,Andhra Pradesh,15.5,24.6,SW,No,No,,,
20-04-2023,Andhra Pradesh,15.5,27.8,N,No,No,,,
21-04-2023,Andhra Pradesh,14.5,28.6,NW,No,No,,,
22-04-2023,Andhra Pradesh,16.7,30.2,NW,No,No,,,
23-04-2023,Andhra Pradesh,20.4,26,NNE,No,No,,,
24-04-2023,Andhra Pradesh,17.4,21.2,WSW,No,Yes,,,
25-04-2023,Andhra Pradesh,12.5,20,SW,Yes,No,,,
26-04-2023,Andhra Pradesh,9.1,22.4,NNW,No,No,,,
27-04-2023,Andhra Pradesh,15.4,20.1,NNW,No,No,,,
28-04-2023,Andhra Pradesh,10.3,18.3,W,No,Yes,,,
29-04-2023,Andhra Pradesh,13.5,19.2,WSW,Yes,No,,,
30-04-2023,Andhra Pradesh,10.8,21.2,ENE,No,No,,,
01-05-2023,Andhra Pradesh,11.9,25.3,NNW,No,No,,,
02-05-2023,Andhra Pradesh,13.1,20.3,ESE,No,No,,,
03-05-2023,Andhra Pradesh,14.8,26.3,NNW,No,Yes,,,
04-05-2023,Andhra Pradesh,14.7,17.7,W,Yes,Yes,,,
05-05-2023,Andhra Pradesh,11.1,17.1,W,Yes,Yes,,,
06-05-2023,Andhra Pradesh,11.8,19.7,W,Yes,No,,,
07-05-2023,Andhra Pradesh,12.1,20,WNW,No,No,,,
08-05-2023,Andhra Pradesh,14.5,21.9,WNW,No,No,,,
09-05-2023,Andhra Pradesh,10.5,23.6,W,No,No,,,
10-05-2023,Andhra Pradesh,11.8,23.4,NNW,No,No,,,
11-05-2023,Andhra Pradesh,12.3,16.4,SW,No,No,,,
12-05-2023,Andhra Pradesh,8.9,16.8,SW,No,No,,,
13-05-2023,Andhra Pradesh,6,18.5,NNW,No,No,,,
14-05-2023,Andhra Pradesh,5.9,19.9,NW,No,No,,,
15-05-2023,Andhra Pradesh,4.3,19.3,NE,No,No,,,
16-05-2023,Andhra Pradesh,7,20.7,NNW,No,No,,,
17-05-2023,Andhra Pradesh,7,20.4,NW,No,No,,,
18-05-2023,Andhra Pradesh,6.5,20.1,WSW,No,No,,,
19-05-2023,Andhra Pradesh,7.8,20.9,NNE,No,No,,,
20-05-2023,Andhra Pradesh,11.5,21,ESE,No,No,,,
21-05-2023,Andhra Pradesh,7.1,20.2,W,No,No,,,
22-05-2023,Andhra Pradesh,7,21.3,NE,No,No,,,
23-05-2023,Andhra Pradesh,12.9,16.7,NE,No,Yes,,,
24-05-2023,Andhra Pradesh,11.2,20.4,NE,Yes,Yes,,,
25-05-2023,Andhra Pradesh,13.1,17.8,SE,Yes,No,,,
26-05-2023,Andhra Pradesh,13.7,19.3,SW,No,No,,,
27-05-2023,Andhra Pradesh,9.2,19.5,N,No,No,,,
28-05-2023,Andhra Pradesh,12.9,17.2,NNE,No,NA,,,
29-05-2023,Andhra Pradesh,12.1,14.8,SW,NA,Yes,,,
30-05-2023,Andhra Pradesh,11.6,17,SSW,Yes,Yes,,,
31-05-2023,Andhra Pradesh,11.6,17.2,SSE,Yes,No,,,
01-06-2023,Andhra Pradesh,10.9,16.2,WNW,No,No,,,
02-06-2023,Andhra Pradesh,6.8,17.9,WSW,No,No,,,
03-06-2023,Andhra Pradesh,5.6,17.6,W,No,No,,,
04-06-2023,Andhra Pradesh,4.8,17,W,No,NA,,,
05-06-2023,Andhra Pradesh,9.9,16.9,S,NA,No,,,
06-06-2023,Andhra Pradesh,5.7,14.3,WSW,No,No,,,
07-06-2023,Andhra Pradesh,6.5,15.5,WNW,No,No,,,
08-06-2023,Andhra Pradesh,6.6,15.9,W,No,Yes,,,
09-06-2023,Andhra Pradesh,8.7,15.1,SW,Yes,Yes,,,
10-06-2023,Andhra Pradesh,7.3,16.3,W,Yes,Yes,,,
11-06-2023,Andhra Pradesh,9.6,16.1,SW,Yes,No,,,
12-06-2023,Andhra Pradesh,6.9,16,W,No,No,,,
13-06-2023,Andhra Pradesh,4.3,13.4,SSW,No,No,,,
14-06-2023,Andhra Pradesh,2.2,13.8,NNE,No,No,,,
15-06-2023,Andhra Pradesh,2.3,14,NNW,No,No,,,
16-06-2023,Andhra Pradesh,6.1,16.9,NNW,No,Yes,,,
17-06-2023,Andhra Pradesh,12,16.3,WSW,Yes,No,,,
18-06-2023,Andhra Pradesh,9.7,16.5,NW,No,Yes,,,
19-06-2023,Andhra Pradesh,10.8,17,WNW,Yes,No,,,
20-06-2023,Andhra Pradesh,13.1,17.3,WSW,No,No,,,
21-06-2023,Andhra Pradesh,6.4,16.4,SW,No,No,,,
22-06-2023,Andhra Pradesh,9.4,17.3,ESE,No,No,,,
23-06-2023,Andhra Pradesh,8.2,18.2,NE,No,No,,,
24-06-2023,Andhra Pradesh,10.8,18.2,N,No,Yes,,,
25-06-2023,Andhra Pradesh,11.1,15.2,SSW,Yes,No,,,
26-06-2023,Andhra Pradesh,6.4,14.2,WSW,No,No,,,
27-06-2023,Andhra Pradesh,3.1,14.5,N,No,No,,,
28-06-2023,Andhra Pradesh,6.3,14.6,NNW,No,Yes,,,
29-06-2023,Andhra Pradesh,8.4,11.9,WSW,Yes,Yes,,,
30-06-2023,Andhra Pradesh,5.2,14,SSW,Yes,No,,,
01-07-2023,Andhra Pradesh,3.4,12,N,No,No,,,
02-07-2023,Andhra Pradesh,2.3,13.9,W,No,No,,,
03-07-2023,Andhra Pradesh,4.5,15.6,N,No,No,,,
04-07-2023,Andhra Pradesh,3,15,N,No,No,,,
05-07-2023,Andhra Pradesh,2.4,14.1,ENE,No,No,,,
06-07-2023,Andhra Pradesh,3,15,WNW,No,No,,,
07-07-2023,Andhra Pradesh,7.9,15.9,WSW,No,No,,,
08-07-2023,Andhra Pradesh,4.4,17,N,No,No,,,
09-07-2023,Andhra Pradesh,5.2,16.4,NE,No,NA,,,
10-07-2023,Andhra Pradesh,11,15.6,NE,NA,NA,,,
11-07-2023,Andhra Pradesh,9.9,16.4,NW,NA,Yes,,,
12-07-2023,Andhra Pradesh,6.9,16.5,NNW,Yes,No,,,
13-07-2023,Andhra Pradesh,11.7,18.5,W,No,Yes,,,
14-07-2023,Andhra Pradesh,9.1,15.3,NW,Yes,Yes,,,
15-07-2023,Andhra Pradesh,9.9,15.7,WSW,Yes,No,,,
16-07-2023,Andhra Pradesh,8.8,15.8,NNW,No,No,,,
17-07-2023,Andhra Pradesh,8.1,16.4,NNW,No,Yes,,,
18-07-2023,Andhra Pradesh,9.1,11.5,NNE,Yes,Yes,,,
19-07-2023,Andhra Pradesh,6.3,15.2,W,Yes,Yes,,,
20-07-2023,Andhra Pradesh,7,15,SW,Yes,No,,,
21-07-2023,Andhra Pradesh,3.5,15.2,SW,No,No,,,
22-07-2023,Andhra Pradesh,4.3,13.7,SW,No,No,,,
23-07-2023,Andhra Pradesh,8.3,12.6,ENE,No,No,,,
24-07-2023,Andhra Pradesh,7,13.3,SE,No,No,,,
25-07-2023,Andhra Pradesh,3.5,15.3,WSW,No,No,,,
26-07-2023,Andhra Pradesh,4.6,17.4,NNE,No,No,,,
27-07-2023,Andhra Pradesh,7.4,16.3,ENE,No,No,,,
28-07-2023,Andhra Pradesh,7,18.7,ENE,No,Yes,,,
29-07-2023,Andhra Pradesh,11.2,15.2,NNW,Yes,No,,,
30-07-2023,Andhra Pradesh,11.1,18.2,W,No,Yes,,,
31-07-2023,Andhra Pradesh,9.5,15.8,WSW,Yes,Yes,,,
01-08-2023,Andhra Pradesh,8.3,12.6,SW,Yes,Yes,,,
02-08-2023,Andhra Pradesh,6.5,14.6,SSE,Yes,No,,,
03-08-2023,Andhra Pradesh,7.1,12.4,WNW,No,Yes,,,
04-08-2023,Andhra Pradesh,8.5,12.5,S,Yes,Yes,,,
05-08-2023,Andhra Pradesh,3.7,13.4,SW,Yes,No,,,
06-08-2023,Andhra Pradesh,4.8,12.3,N,No,NA,,,
07-08-2023,Andhra Pradesh,3.6,14.2,N,NA,NA,,,
08-08-2023,Andhra Pradesh,7.4,13.4,N,NA,Yes,,,
09-08-2023,Andhra Pradesh,7.1,14,N,Yes,No,,,
10-08-2023,Andhra Pradesh,6.6,16.1,SSE,No,Yes,,,
11-08-2023,Andhra Pradesh,10.7,14.9,SW,Yes,No,,,
12-08-2023,Andhra Pradesh,9.6,13.6,WSW,No,No,,,
13-08-2023,Andhra Pradesh,7.2,16.2,N,No,Yes,,,
14-08-2023,Andhra Pradesh,9.4,16.3,N,Yes,Yes,,,
15-08-2023,Andhra Pradesh,11,14,WSW,Yes,Yes,,,
16-08-2023,Andhra Pradesh,9.7,14.5,NNW,Yes,No,,,
17-08-2023,Andhra Pradesh,4.8,16.3,N,No,Yes,,,
18-08-2023,Andhra Pradesh,10.3,19.8,NW,Yes,Yes,,,
19-08-2023,Andhra Pradesh,10,13.6,WNW,Yes,Yes,,,
20-08-2023,Andhra Pradesh,7.6,14.7,W,Yes,Yes,,,
21-08-2023,Andhra Pradesh,8,15.9,W,Yes,No,,,
22-08-2023,Andhra Pradesh,4,18.4,NNW,No,Yes,,,
23-08-2023,Andhra Pradesh,9.4,15.6,W,Yes,Yes,,,
24-08-2023,Andhra Pradesh,8.4,13,WSW,Yes,Yes,,,
25-08-2023,Andhra Pradesh,8.6,12.4,WNW,Yes,Yes,,,
26-08-2023,Andhra Pradesh,9,14.6,SW,Yes,No,,,
27-08-2023,Andhra Pradesh,10.4,15.5,SSW,No,No,,,
28-08-2023,Andhra Pradesh,7.8,15.3,W,No,No,,,
29-08-2023,Andhra Pradesh,7.2,17.7,NNW,No,No,,,
30-08-2023,Andhra Pradesh,5.7,20.1,N,No,No,,,
31-08-2023,Andhra Pradesh,14.1,20.1,N,No,Yes,,,
01-09-2023,Andhra Pradesh,12.1,15.8,ESE,Yes,No,,,
02-09-2023,Andhra Pradesh,10.7,15.4,E,No,No,,,
03-09-2023,Andhra Pradesh,11.1,18.3,NE,No,Yes,,,
04-09-2023,Andhra Pradesh,9.4,13.7,SW,Yes,Yes,,,
05-09-2023,Andhra Pradesh,9,14.9,WNW,Yes,Yes,,,
06-09-2023,Andhra Pradesh,5.2,14.6,WSW,Yes,No,,,
07-09-2023,Andhra Pradesh,4.1,17.1,N,No,No,,,
08-09-2023,Andhra Pradesh,12.2,18.6,NNE,No,Yes,,,
09-09-2023,Andhra Pradesh,13.5,19.6,W,Yes,Yes,,,
10-09-2023,Andhra Pradesh,10.3,16.5,W,Yes,No,,,
11-09-2023,Andhra Pradesh,11.3,16.9,W,No,No,,,
12-09-2023,Andhra Pradesh,8.1,19.6,NW,No,No,,,
13-09-2023,Andhra Pradesh,12.4,20.5,ESE,No,Yes,,,
14-09-2023,Andhra Pradesh,11.9,16.4,SW,Yes,No,,,
15-09-2023,Andhra Pradesh,9.1,16.1,WNW,No,No,,,
16-09-2023,Andhra Pradesh,10.6,15.7,WSW,No,No,,,
17-09-2023,Andhra Pradesh,10.2,15.1,SW,No,No,,,
18-09-2023,Andhra Pradesh,8.1,15.8,WSW,No,No,,,
19-09-2023,Andhra Pradesh,9.1,17.6,S,No,No,,,
20-09-2023,Andhra Pradesh,8.8,15.6,SSW,No,No,,,
21-09-2023,Andhra Pradesh,10,18,SSE,No,No,,,
22-09-2023,Andhra Pradesh,8.2,18.2,SE,No,No,,,
23-09-2023,Andhra Pradesh,8.2,16.6,SSW,No,No,,,
24-09-2023,Andhra Pradesh,4.9,18.3,NNE,No,No,,,
25-09-2023,Andhra Pradesh,10.1,18.6,WSW,No,No,,,
26-09-2023,Andhra Pradesh,7.3,18.2,W,No,No,,,
27-09-2023,Andhra Pradesh,10.6,16.5,WSW,No,No,,,
28-09-2023,Andhra Pradesh,10.2,14.9,WSW,No,No,,,
29-09-2023,Andhra Pradesh,5.1,16,WSW,No,No,,,
30-09-2023,Andhra Pradesh,5.3,18.1,NNW,No,No,,,
01-10-2023,Andhra Pradesh,9.8,22.5,E,No,No,,,
02-10-2023,Andhra Pradesh,14.7,23.5,NE,No,No,,,
03-10-2023,Andhra Pradesh,15.7,25.7,NE,No,No,,,
04-10-2023,Andhra Pradesh,14.7,20,WNW,No,No,,,
05-10-2023,Andhra Pradesh,9,21,WSW,No,No,,,
06-10-2023,Andhra Pradesh,10.8,21.4,WSW,No,No,,,
07-10-2023,Andhra Pradesh,6.3,16.2,SW,No,No,,,
08-10-2023,Andhra Pradesh,9.3,18.1,WSW,No,No,,,
09-10-2023,Andhra Pradesh,6.6,20.8,ESE,No,No,,,
10-10-2023,Andhra Pradesh,13.4,25.7,ESE,No,No,,,
11-10-2023,Andhra Pradesh,18.5,30,N,No,No,,,
12-10-2023,Andhra Pradesh,20.2,21.9,NE,No,Yes,,,
13-10-2023,Andhra Pradesh,13.2,18.8,W,Yes,No,,,
14-10-2023,Andhra Pradesh,7.8,22.8,NNW,No,Yes,,,
15-10-2023,Andhra Pradesh,8.9,13.6,SW,Yes,Yes,,,
16-10-2023,Andhra Pradesh,7.9,15.5,SW,Yes,No,,,
17-10-2023,Andhra Pradesh,9.9,15.9,SW,No,No,,,
18-10-2023,Andhra Pradesh,10.6,18.1,SW,No,No,,,
19-10-2023,Andhra Pradesh,6.9,20,WSW,No,No,,,
20-10-2023,Andhra Pradesh,11.4,24.9,NNW,No,No,,,
21-10-2023,Andhra Pradesh,13,28.5,NW,No,No,,,
22-10-2023,Andhra Pradesh,18.5,26.1,WSW,No,Yes,,,
23-10-2023,Andhra Pradesh,12.6,18.6,SSE,Yes,No,,,
24-10-2023,Andhra Pradesh,8.9,18.7,WSW,No,No,,,
25-10-2023,Andhra Pradesh,8.2,25.3,WNW,No,No,,,
26-10-2023,Andhra Pradesh,10.8,21.2,SW,No,No,,,
27-10-2023,Andhra Pradesh,10,21.1,WSW,No,No,,,
28-10-2023,Andhra Pradesh,13.2,29.7,NNE,No,No,,,
29-10-2023,Andhra Pradesh,21,23.6,WSW,No,Yes,,,
30-10-2023,Andhra Pradesh,11.4,17.4,SSE,Yes,No,,,
31-10-2023,Andhra Pradesh,9.3,16.1,WSW,No,Yes,,,
01-11-2023,Andhra Pradesh,5.3,18,WNW,Yes,No,,,
02-11-2023,Andhra Pradesh,11.2,19.5,SW,No,No,,,
03-11-2023,Andhra Pradesh,11.7,15.8,SW,No,No,,,
04-11-2023,Andhra Pradesh,10.7,18.7,SE,No,No,,,
05-11-2023,Andhra Pradesh,11,22.8,ESE,No,No,,,
06-11-2023,Andhra Pradesh,14.2,27.9,NNE,No,No,,,
07-11-2023,Andhra Pradesh,14.4,21,W,No,No,,,
08-11-2023,Andhra Pradesh,13.7,23.1,W,No,No,,,
09-11-2023,Andhra Pradesh,11.1,29.9,NNE,No,No,,,
10-11-2023,Andhra Pradesh,16.5,27.6,SE,No,No,,,
11-11-2023,Andhra Pradesh,15.2,32.1,W,No,No,,,
12-11-2023,Andhra Pradesh,21.6,22.2,N,No,Yes,,,
13-11-2023,Andhra Pradesh,14.7,17.8,ESE,Yes,No,,,
14-11-2023,Andhra Pradesh,12.5,22.6,SW,No,No,,,
15-11-2023,Andhra Pradesh,12.7,22.7,SSW,No,No,,,
16-11-2023,Andhra Pradesh,9.9,20.8,SW,No,No,,,
17-11-2023,Andhra Pradesh,8.7,21.4,WSW,No,No,,,
18-11-2023,Andhra Pradesh,13.2,21.2,WSW,No,No,,,
19-11-2023,Andhra Pradesh,10.7,24.3,ESE,No,No,,,
20-11-2023,Andhra Pradesh,11.6,29,WSW,No,No,,,
21-11-2023,Andhra Pradesh,16.5,33.8,ESE,No,No,,,
22-11-2023,Andhra Pradesh,23.5,36.4,E,No,No,,,
23-11-2023,Andhra Pradesh,23.5,36.4,N,No,No,,,
24-11-2023,Andhra Pradesh,24.8,27.8,NNW,No,Yes,,,
25-11-2023,Andhra Pradesh,17.3,25.3,W,Yes,No,,,
26-11-2023,Andhra Pradesh,15.3,29.5,WSW,No,Yes,,,
27-11-2023,Andhra Pradesh,14.7,20.2,S,Yes,Yes,,,
28-11-2023,Andhra Pradesh,11.8,19.5,SSW,Yes,No,,,
29-11-2023,Andhra Pradesh,12.1,18.9,SSE,No,No,,,
30-11-2023,Andhra Pradesh,13.9,23.5,SSE,No,No,,,
01-12-2023,Andhra Pradesh,16.3,25.1,NE,No,Yes,,,
02-12-2023,Andhra Pradesh,15.1,27.2,WSW,Yes,No,,,
03-12-2023,Andhra Pradesh,15.5,34.8,NNW,No,No,,,
04-12-2023,Andhra Pradesh,24.9,38.2,NNW,No,No,,,
05-12-2023,Andhra Pradesh,26.4,30.2,NE,No,Yes,,,
06-12-2023,Andhra Pradesh,19.9,33.1,NNE,Yes,Yes,,,
07-12-2023,Andhra Pradesh,21.1,32.5,WSW,Yes,Yes,,,
08-12-2023,Andhra Pradesh,16.8,24.4,NNE,Yes,No,,,
09-12-2023,Andhra Pradesh,16.1,24.5,NW,No,No,,,
10-12-2023,Andhra Pradesh,13.7,18.3,WSW,No,No,,,
11-12-2023,Andhra Pradesh,14.2,21.7,WNW,No,Yes,,,
12-12-2023,Andhra Pradesh,13.2,20.6,WSW,Yes,No,,,
13-12-2023,Andhra Pradesh,12.9,24.2,W,No,No,,,
14-12-2023,Andhra Pradesh,16.6,32.4,NNW,No,No,,,
15-12-2023,Andhra Pradesh,16.3,21.7,SW,No,No,,,
16-12-2023,Andhra Pradesh,14,22.5,WNW,No,Yes,,,
17-12-2023,Andhra Pradesh,15.1,21.4,W,Yes,Yes,,,
18-12-2023,Andhra Pradesh,13.6,19.8,WSW,Yes,Yes,,,
19-12-2023,Andhra Pradesh,12.6,17.6,SW,Yes,Yes,,,
20-12-2023,Andhra Pradesh,11.6,19.1,WSW,Yes,No,,,
21-12-2023,Andhra Pradesh,13.6,21.6,SSE,No,No,,,
22-12-2023,Andhra Pradesh,11.3,26.2,W,No,No,,,
23-12-2023,Andhra Pradesh,13.1,25.5,SE,No,No,,,
24-12-2023,Andhra Pradesh,16.5,33.3,ESE,No,No,,,
25-12-2023,Andhra Pradesh,19.4,31.7,WSW,No,No,,,
26-12-2023,Andhra Pradesh,15.6,21.4,SE,No,No,,,
27-12-2023,Andhra Pradesh,13.6,21.3,SE,No,No,,,
28-12-2023,Andhra Pradesh,12.7,29.6,E,No,No,,,
29-12-2023,Andhra Pradesh,15.4,31.2,W,No,No,,,
30-12-2023,Andhra Pradesh,16.6,39.6,WNW,No,No,,,
31-12-2023,Andhra Pradesh,23.3,36.9,NNW,No,No,,,
01-01-2022,Arunachal Pradesh,16.4,21.4,NNW,No,No,,,
02-01-2022,Arunachal Pradesh,15.3,22.8,NNW,No,No,,,
03-01-2022,Arunachal Pradesh,17.8,21.5,NNW,No,No,,,
04-01-2022,Arunachal Pradesh,15,24,NNW,No,No,,,
05-01-2022,Arunachal Pradesh,15,23.5,NNW,No,No,,,
06-01-2022,Arunachal Pradesh,18.9,23,NNW,No,No,,,
07-01-2022,Arunachal Pradesh,16.5,23,NNW,No,No,,,
08-01-2022,Arunachal Pradesh,17.7,22.2,NNW,No,No,,,
09-01-2022,Arunachal Pradesh,17.9,23.5,NNW,No,No,,,
10-01-2022,Arunachal Pradesh,15,23.5,NNW,No,No,,,
11-01-2022,Arunachal Pradesh,15.5,28.3,NNW,No,No,,,
12-01-2022,Arunachal Pradesh,16.1,25.7,NNW,No,Yes,,,
13-01-2022,Arunachal Pradesh,13.5,20.5,NNW,Yes,No,,,
14-01-2022,Arunachal Pradesh,14.4,22.5,NNW,No,No,,,
15-01-2022,Arunachal Pradesh,17,24.5,NNW,No,No,,,
16-01-2022,Arunachal Pradesh,18.5,31.7,NNW,No,No,,,
17-01-2022,Arunachal Pradesh,19.1,22,NNW,No,No,,,
18-01-2022,Arunachal Pradesh,18.3,19.6,NNW,No,No,,,
19-01-2022,Arunachal Pradesh,16.8,20.3,NNW,No,No,,,
20-01-2022,Arunachal Pradesh,14.8,22,NNW,No,No,,,
21-01-2022,Arunachal Pradesh,16,24.5,NNW,No,Yes,,,
22-01-2022,Arunachal Pradesh,17.6,22.7,NNW,Yes,Yes,,,
23-01-2022,Arunachal Pradesh,17.8,20.7,NNW,Yes,No,,,
24-01-2022,Arunachal Pradesh,15.5,23.1,NNW,No,Yes,,,
25-01-2022,Arunachal Pradesh,17.3,23,NNW,Yes,No,,,
26-01-2022,Arunachal Pradesh,18.5,23,NNW,No,No,,,
27-01-2022,Arunachal Pradesh,16.9,21,NNW,No,No,,,
28-01-2022,Arunachal Pradesh,18,20.5,NNW,No,Yes,,,
29-01-2022,Arunachal Pradesh,16,21.5,NNW,Yes,No,,,
30-01-2022,Arunachal Pradesh,16.5,22.5,NNW,No,No,,,
31-01-2022,Arunachal Pradesh,17.5,24.7,NNW,No,No,,,
01-02-2022,Arunachal Pradesh,20.2,26,NNW,No,No,,,
02-02-2022,Arunachal Pradesh,21,25,NNW,No,No,,,
03-02-2022,Arunachal Pradesh,20.2,23,NNW,No,No,,,
04-02-2022,Arunachal Pradesh,17,21.5,NNW,No,No,,,
05-02-2022,Arunachal Pradesh,14,22.5,NNW,No,No,,,
06-02-2022,Arunachal Pradesh,15.3,20.4,NNW,No,Yes,,,
07-02-2022,Arunachal Pradesh,14,18.8,NNW,Yes,No,,,
08-02-2022,Arunachal Pradesh,15.3,21.2,NNW,No,No,,,
09-02-2022,Arunachal Pradesh,17.6,22.5,NNW,No,No,,,
10-02-2022,Arunachal Pradesh,17,24.5,NNW,No,No,,,
11-02-2022,Arunachal Pradesh,17,28.8,NNW,No,No,,,
12-02-2022,Arunachal Pradesh,19,34.5,NNW,No,No,,,
13-02-2022,Arunachal Pradesh,17,19.8,NNW,No,Yes,,,
14-02-2022,Arunachal Pradesh,15.3,22.5,NNW,Yes,Yes,,,
15-02-2022,Arunachal Pradesh,19,31,NNW,Yes,No,,,
16-02-2022,Arunachal Pradesh,16.1,22.4,NNW,No,No,,,
